time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
9.504; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -1.14349e-05; 0.0334071; 9.80994; 55.0296; 59.6052; 1.16949; -0.602841; -1.64561; 0.474361; -0.714134; -1.64561; 0.548057; -0.885685; -1.65283; 1.25164; -0.948756; -1.64561
9.52; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -7.97827e-06; 0.032317; 9.80994; 55.1196; 59.6844; 1.17128; -0.604684; -1.64173; 0.474232; -0.715863; -1.64173; 0.547937; -0.887415; -1.64895; 1.25388; -0.95153; -1.64173
9.536; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -4.482e-06; 0.0308949; 9.80995; 55.2348; 59.7852; 1.17307; -0.606526; -1.63655; 0.474075; -0.718072; -1.63655; 0.547797; -0.889625; -1.64377; 1.25611; -0.954304; -1.63655
9.552; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; -9.98134e-07; 0.0291657; 9.80995; 55.3356; 59.8824; 1.17486; -0.608369; -1.63525; 0.473941; -0.720097; -1.63525; 0.547668; -0.89165; -1.64248; 1.25835; -0.957078; -1.63525
9.568; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.98813e-06; 0.0271717; 9.80996; 55.4256; 59.9976; 1.17666; -0.610212; -1.64432; 0.473806; -0.722196; -1.64432; 0.547504; -0.893747; -1.65154; 1.2606; -0.959851; -1.64432
9.584; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 3.75524e-06; 0.0249479; 9.80997; 55.53; 60.0768; 1.17845; -0.612054; -1.63525; 0.473668; -0.724073; -1.63525; 0.547391; -0.895626; -1.64248; 1.26285; -0.962625; -1.63525
9.6; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 5.05032e-06; 0.0224867; 9.80998; 55.6272; 60.1668; 1.18024; -0.613897; -1.63266; 0.473544; -0.725988; -1.63266; 0.547275; -0.897541; -1.63989; 1.26511; -0.965399; -1.63266
9.616; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 6.20938e-06; 0.0198535; 9.80998; 55.7244; 60.2856; 1.18203; -0.615739; -1.64043; 0.473407; -0.728197; -1.64043; 0.547113; -0.899749; -1.64765; 1.26737; -0.968173; -1.64043
9.632; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 7.24238e-06; 0.0170878; 9.80999; 55.8216; 60.3972; 1.18382; -0.617582; -1.64561; 0.473258; -0.730332; -1.64561; 0.546947; -0.901883; -1.65283; 1.26964; -0.970947; -1.64561
9.648; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 8.15657e-06; 0.0142307; 9.81; 55.9296; 60.4692; 1.18561; -0.619424; -1.63266; 0.47312; -0.732172; -1.63266; 0.546845; -0.903725; -1.63989; 1.2719; -0.97372; -1.63266
9.664; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 8.95753e-06; 0.0113242; 9.81; 56.0304; 60.5844; 1.1874; -0.621267; -1.63784; 0.472984; -0.734382; -1.63784; 0.546691; -0.905933; -1.64506; 1.27417; -0.976494; -1.63784
9.68; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 9.64971e-06; 0.00841051; 9.81; 56.1384; 60.7104; 1.18919; -0.623109; -1.64432; 0.472823; -0.736775; -1.64432; 0.546507; -0.908325; -1.65154; 1.27644; -0.979268; -1.64432
9.696; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.02368e-05; 0.0055316; 9.81001; 56.214; 60.7788; 1.19098; -0.624952; -1.64173; 0.472714; -0.738247; -1.64173; 0.546404; -0.909797; -1.64895; 1.27871; -0.982041; -1.64173
9.712; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.07218e-05; 0.00272842; 9.81001; 56.3256; 60.8868; 1.19277; -0.626794; -1.64043; 0.472555; -0.740492; -1.64043; 0.546249; -0.912043; -1.64765; 1.28098; -0.984815; -1.64043
9.728; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.11074e-05; 4.03849e-05; 9.81001; 56.4228; 60.9876; 1.19456; -0.628637; -1.64173; 0.472414; -0.742517; -1.64173; 0.547381; -0.914178; -1.64887; 1.28325; -0.987589; -1.64173
9.744; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.23406e-05; -0.00252301; 9.81; 56.5488; 61.0956; 1.19635; -0.630479; -1.63525; 0.472244; -0.744909; -1.63525; 0.547234; -0.916572; -1.64239; 1.28551; -0.990363; -1.63525
9.76; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 7.56314e-06; -0.00479146; 9.81; 56.6244; 61.1928; 1.19814; -0.632321; -1.64302; 0.47213; -0.746677; -1.64302; 0.547099; -0.918338; -1.65016; 1.28778; -0.993136; -1.64302
9.776; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.16446e-05; -0.00693556; 9.81; 56.7288; 61.3044; 1.19993; -0.634164; -1.64561; 0.47197; -0.748885; -1.64561; 0.546931; -0.920545; -1.65275; 1.29003; -0.99591; -1.64561
9.792; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.37273e-05; -0.0088187; 9.81; 56.8152; 61.4016; 1.20173; -0.636006; -1.64949; 0.471829; -0.750762; -1.64949; 0.546779; -0.922421; -1.65663; 1.29229; -0.998683; -1.64949
9.808; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.5837e-05; -0.010428; 9.80999; 56.9196; 61.5024; 1.20352; -0.637849; -1.6482; 0.471664; -0.752859; -1.6482; 0.546618; -0.924518; -1.65534; 1.29454; -1.00146; -1.6482
9.824; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.79377e-05; -0.0117387; 9.80999; 57.0384; 61.5744; 1.20531; -0.639691; -1.63137; 0.471513; -0.754808; -1.63137; 0.546516; -0.926471; -1.63851; 1.29679; -1.00423; -1.63137
9.84; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.99956e-05; -0.0127286; 9.80999; 57.132; 61.7004; 1.2071; -0.641533; -1.64302; 0.471376; -0.757055; -1.64302; 0.546341; -0.928715; -1.65016; 1.29903; -1.007; -1.64302
9.856; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.2534e-05; -0.0133963; 9.80999; 57.2256; 61.7832; 1.2089; -0.643376; -1.63914; 0.471246; -0.758859; -1.63914; 0.546221; -0.93052; -1.64628; 1.30127; -1.00978; -1.63914
9.872; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.44322e-05; -0.0137231; 9.80998; 57.3372; 61.8768; 1.21069; -0.645218; -1.63266; 0.471102; -0.760957; -1.63266; 0.546097; -0.932619; -1.6398; 1.3035; -1.01255; -1.63266
9.888; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.42039e-05; -0.0136731; 9.80998; 57.4164; 61.9992; 1.21248; -0.64706; -1.6482; 0.470975; -0.763019; -1.6482; 0.545922; -0.934678; -1.65534; 1.30573; -1.01532; -1.6482
9.904; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.38161e-05; -0.0132698; 9.80998; 57.5352; 62.1036; 1.21428; -0.648903; -1.64302; 0.470798; -0.7653; -1.64302; 0.545762; -0.93696; -1.65016; 1.30795; -1.0181; -1.64302
9.92; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.32834e-05; -0.0125187; 9.80999; 57.654; 62.2008; 1.21607; -0.650745; -1.63525; 0.470638; -0.767509; -1.63525; 0.545628; -0.93917; -1.64239; 1.31016; -1.02087; -1.63525
9.936; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.26173e-05; -0.0114312; 9.80999; 57.744; 62.2944; 1.21787; -0.652587; -1.63655; 0.470517; -0.769387; -1.63655; 0.545503; -0.941048; -1.64369; 1.31237; -1.02365; -1.63655
9.952; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.18276e-05; -0.0100238; 9.80999; 57.8304; 62.3916; 1.21966; -0.654429; -1.64043; 0.470393; -0.771264; -1.64043; 0.545369; -0.942925; -1.64757; 1.31458; -1.02642; -1.64043
9.968; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 2.09235e-05; -0.00831816; 9.80999; 57.9204; 62.4924; 1.22146; -0.656272; -1.64432; 0.470257; -0.773215; -1.64432; 0.545221; -0.944875; -1.65146; 1.31678; -1.02919; -1.64432
9.984; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.85328e-05; -0.00630045; 9.81; 58.0212; 62.6004; 1.22325; -0.658114; -1.64691; 0.4701; -0.77535; -1.64691; 0.545056; -0.947009; -1.65404; 1.31898; -1.03197; -1.64691
10; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 1.05566e-06; -0.00366405; 9.81; 58.1472; 62.6976; 1.22505; -0.659956; -1.63655; 0.469926; -0.777631; -1.63655; 0.544917; -0.949293; -1.64369; 1.32117; -1.03474; -1.63655
10.016; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 4.10345e-05; -0.0014873; 9.81; 58.2408; 62.784; 1.22685; -0.661798; -1.63396; 0.469805; -0.779472; -1.63396; 0.544803; -0.951134; -1.6411; 1.32336; -1.03751; -1.63396
10.032; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 5.15124e-05; 0.00102488; 9.81; 58.338; 62.9028; 1.22864; -0.663641; -1.64173; 0.469665; -0.781682; -1.64173; 0.544638; -0.953342; -1.64887; 1.32555; -1.04029; -1.64173
10.048; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 4.88031e-05; 0.00377436; 9.81; 58.4388; 63.0108; 1.23044; -0.665483; -1.64432; 0.469513; -0.783816; -1.64432; 0.544478; -0.955476; -1.65146; 1.32773; -1.04306; -1.64432
10.064; 0.485059; -0.642542; -1.60583; -2.41494; -3.19365e-05; 0.642542; 4.54373e-05; 0.00662033; 9.81; 58.554; 63.1224; 1.23223; -0.667325; -1.64302; 0.469342; -0.786135; -1.64302; 0.544312; -0.957795; -1.65016; 1.32992; -1.04583; -1.64302
10.08; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 4.10588e-05; 0.00953658; 9.81; 58.6584; 63.2016; 1.23403; -0.669167; -1.63396; 0.469207; -0.788012; -1.63396; 0.544201; -0.959674; -1.6411; 1.3321; -1.04861; -1.63396
10.096; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 3.41614e-05; 0.0124817; 9.81; 58.7448; 63.3096; 1.23583; -0.67101; -1.64173; 0.469081; -0.79; -1.64173; 0.544052; -0.961661; -1.64887; 1.33429; -1.05138; -1.64173
10.112; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 2.46705e-05; 0.0153788; 9.80999; 58.8348; 63.3996; 1.23762; -0.672852; -1.64173; 0.46895; -0.791841; -1.64173; 0.543922; -0.963501; -1.64887; 1.33647; -1.05415; -1.64173
10.128; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 1.51513e-05; 0.0182096; 9.80999; 58.9392; 63.5004; 1.23942; -0.674694; -1.64043; 0.468801; -0.793939; -1.64043; 0.543777; -0.965599; -1.64757; 1.33866; -1.05693; -1.64043
10.144; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 5.66121e-06; 0.0209324; 9.80998; 59.022; 63.6048; 1.24121; -0.676536; -1.6482; 0.468667; -0.795853; -1.6482; 0.543621; -0.967512; -1.65534; 1.34085; -1.0597; -1.6482
10.16; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -3.73839e-06; 0.0235067; 9.80998; 59.148; 63.702; 1.24301; -0.678378; -1.63784; 0.468491; -0.798134; -1.63784; 0.543479; -0.969795; -1.64498; 1.34305; -1.06247; -1.63784
10.176; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.29812e-05; 0.0258938; 9.80997; 59.2272; 63.7956; 1.24481; -0.68022; -1.64302; 0.468372; -0.799901; -1.64302; 0.543347; -0.971561; -1.65016; 1.34525; -1.06525; -1.64302
10.192; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.19971e-05; 0.0280573; 9.80996; 59.346; 63.9036; 1.2466; -0.682062; -1.63914; 0.468204; -0.80222; -1.63914; 0.543193; -0.973881; -1.64628; 1.34745; -1.06802; -1.63914
10.208; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -3.07134e-05; 0.0299636; 9.80995; 59.4396; 64.0044; 1.24839; -0.683905; -1.64173; 0.468068; -0.804208; -1.64173; 0.543049; -0.975868; -1.64887; 1.34966; -1.07079; -1.64173
10.224; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -3.68347e-05; 0.0315121; 9.80995; 59.5188; 64.1304; 1.25019; -0.685747; -1.65856; 0.467919; -0.806306; -1.65856; 0.542847; -0.977962; -1.6657; 1.35187; -1.07357; -1.65856
10.24; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -5.55248e-05; 0.0329539; 9.80994; 59.652; 64.1952; 1.25198; -0.687589; -1.63396; 0.467741; -0.808327; -1.63396; 0.543744; -0.980079; -1.64103; 1.35409; -1.07634; -1.63396
10.256; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -5.51248e-05; 0.0338901; 9.80994; 59.76; 64.2996; 1.25377; -0.689431; -1.63266; 0.467604; -0.8105; -1.63266; 0.543611; -0.982252; -1.63974; 1.35632; -1.07911; -1.63266
10.272; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -5.71467e-05; 0.034507; 9.80993; 59.8608; 64.4148; 1.25557; -0.691273; -1.63784; 0.467467; -0.81271; -1.63784; 0.543457; -0.984461; -1.64492; 1.35856; -1.08189; -1.63784
10.288; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -5.80749e-05; 0.0345027; 9.80993; 59.9328; 64.5012; 1.25736; -0.693115; -1.64302; 0.467358; -0.81433; -1.64302; 0.543336; -0.98608; -1.6501; 1.3608; -1.08466; -1.64302
10.304; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -4.79181e-05; 0.0338219; 9.80992; 60.0372; 64.6308; 1.25915; -0.694956; -1.65208; 0.467185; -0.816722; -1.65208; 0.54313; -0.98847; -1.65916; 1.36304; -1.08743; -1.65208
10.32; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.7164e-05; 0.0331739; 9.80994; 60.1632; 64.728; 1.26094; -0.696798; -1.64173; 0.466999; -0.819002; -1.64173; 0.54298; -0.990753; -1.6488; 1.3653; -1.09021; -1.64173
10.336; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.91243e-05; 0.0323021; 9.80994; 60.228; 64.8036; 1.26273; -0.69864; -1.64561; 0.466897; -0.820438; -1.64561; 0.542869; -0.992188; -1.65268; 1.36756; -1.09298; -1.64561
10.352; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.18398e-05; 0.0309063; 9.80995; 60.3576; 64.9116; 1.26452; -0.700482; -1.63784; 0.466715; -0.822866; -1.63784; 0.542716; -0.994618; -1.64492; 1.36982; -1.09575; -1.63784
10.368; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.3665e-05; 0.0292131; 9.80995; 60.462; 65.0088; 1.26631; -0.702324; -1.63525; 0.466577; -0.824928; -1.63525; 0.542585; -0.99668; -1.64233; 1.3721; -1.09853; -1.63525
10.384; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.33104e-05; 0.0272199; 9.80996; 60.552; 65.088; 1.2681; -0.704166; -1.63137; 0.466465; -0.826659; -1.63137; 0.542484; -0.998412; -1.63844; 1.37438; -1.1013; -1.63137
10.4; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.27076e-05; 0.0249794; 9.80997; 60.6672; 65.2284; 1.26989; -0.706007; -1.64043; 0.466306; -0.829274; -1.64043; 0.54229; -1.00102; -1.64751; 1.37666; -1.10407; -1.64043
10.416; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.18928e-05; 0.0225246; 9.80998; 60.7536; 65.3184; 1.27168; -0.707849; -1.64173; 0.466181; -0.831078; -1.64173; 0.54216; -1.00283; -1.6488; 1.37895; -1.10684; -1.64173
10.432; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.09027e-05; 0.0198911; 9.80998; 60.8796; 65.4156; 1.27347; -0.709691; -1.63137; 0.466018; -0.83336; -1.63137; 0.542034; -1.00511; -1.63844; 1.38124; -1.10962; -1.63137
10.448; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.97735e-05; 0.0171169; 9.80999; 60.9408; 65.4948; 1.27526; -0.711533; -1.63784; 0.465931; -0.834796; -1.63784; 0.541933; -1.00655; -1.64492; 1.38353; -1.11239; -1.63784
10.464; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.854e-05; 0.0142417; 9.81; 61.0524; 65.61; 1.27704; -0.713374; -1.63914; 0.465776; -0.837116; -1.63914; 0.541772; -1.00887; -1.64621; 1.38583; -1.11516; -1.63914
10.48; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.63434e-05; 0.0112787; 9.81; 61.1568; 65.7216; 1.27883; -0.715216; -1.64173; 0.465624; -0.839325; -1.64173; 0.541613; -1.01108; -1.6488; 1.38813; -1.11794; -1.64173
10.496; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -1.32291e-05; 0.0083046; 9.81; 61.2576; 65.826; 1.28062; -0.717058; -1.64302; 0.465475; -0.841423; -1.64302; 0.541459; -1.01317; -1.6501; 1.39043; -1.12071; -1.64302
10.512; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -9.81631e-06; 0.00536511; 9.81001; 61.3584; 65.9124; 1.28241; -0.718899; -1.63784; 0.465337; -0.843336; -1.63784; 0.541336; -1.01509; -1.64492; 1.39273; -1.12348; -1.63784
10.528; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -6.33196e-06; 0.00249147; 9.81001; 61.452; 66.0384; 1.2842; -0.720741; -1.64949; 0.465186; -0.845582; -1.64949; 0.541146; -1.01733; -1.65657; 1.39503; -1.12625; -1.64949
10.544; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; -2.83276e-06; -0.000271099; 9.81001; 61.5744; 66.114; 1.28599; -0.722582; -1.63266; 0.465027; -0.847605; -1.63266; 0.541037; -1.01936; -1.63974; 1.39733; -1.12903; -1.63266
10.56; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 6.31086e-07; -0.00287744; 9.81; 61.6608; 66.2004; 1.28777; -0.724424; -1.63266; 0.464917; -0.849373; -1.63266; 0.540928; -1.02112; -1.63974; 1.39962; -1.1318; -1.63266
10.576; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 2.98962e-06; -0.00525489; 9.81; 61.7436; 66.3156; 1.28956; -0.726266; -1.64432; 0.464792; -0.851399; -1.64432; 0.540767; -1.02315; -1.65139; 1.40191; -1.13457; -1.64432
10.592; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 4.49024e-06; -0.00741705; 9.81; 61.866; 66.4308; 1.29135; -0.728107; -1.64173; 0.464613; -0.853828; -1.64173; 0.540597; -1.02558; -1.6488; 1.4042; -1.13735; -1.64173
10.608; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 5.71892e-06; -0.0093188; 9.81; 61.9704; 66.5172; 1.29314; -0.729949; -1.63525; 0.464474; -0.855778; -1.63525; 0.540478; -1.02753; -1.64233; 1.40649; -1.14012; -1.63525
10.624; 0.480624; -0.769073; -1.60583; -2.41938; -3.19849e-05; 0.769073; 6.81276e-06; -0.0109215; 9.80999; 62.0604; 66.6072; 1.29493; -0.73179; -1.63525; 0.464355; -0.85762; -1.63525; 0.540359; -1.02937; -1.64233; 1.40877; -1.14289; -1.63525
