time;true_x_rob0; true_y_rob0; true_heading_rob0;true_x_rob1; true_y_rob1; true_heading_rob1;true_x_rob2; true_y_rob2; true_heading_rob2;true_x_rob3; true_y_rob3; true_heading_rob3;true_x_rob4; true_y_rob4; true_heading_rob4
25.5843;0.527982; 0.253257; -1.67275;0.359594; 0.33398; -1.72148;0.246653; 0.179021; -1.63769;0.271453; 0.454669; -1.68529;0.249666; 0.0540237; -1.68626
25.6003;0.529577; 0.25342; -1.67289;0.361251; 0.334231; -1.7213;0.248647; 0.179155; -1.63738;0.273003; 0.454847; -1.68494;0.25125; 0.0542074; -1.68639
25.6163;0.531173; 0.253584; -1.67304;0.362908; 0.334483; -1.72111;0.250641; 0.179287; -1.63706;0.274553; 0.455024; -1.68459;0.252833; 0.0543914; -1.68653
25.6323;0.532768; 0.253748; -1.67319;0.364565; 0.334733; -1.72093;0.252635; 0.17942; -1.63675;0.276104; 0.455201; -1.68424;0.254417; 0.0545755; -1.68666
25.6483;0.534363; 0.253912; -1.67334;0.366222; 0.334984; -1.72075;0.254629; 0.179551; -1.63644;0.277654; 0.455378; -1.68389;0.256001; 0.0547599; -1.68679
25.6643;0.535958; 0.254076; -1.67348;0.367878; 0.335234; -1.72061;0.256622; 0.179682; -1.63608;0.279201; 0.455553; -1.68349;0.257582; 0.0549443; -1.68693
25.6803;0.537553; 0.254241; -1.67363;0.369534; 0.335484; -1.72048;0.258615; 0.179812; -1.63572;0.280748; 0.455728; -1.6831;0.259163; 0.0551288; -1.68706
25.6963;0.539149; 0.254405; -1.67378;0.37119; 0.335734; -1.72034;0.260608; 0.179941; -1.63536;0.282295; 0.455902; -1.6827;0.260744; 0.0553136; -1.6872
25.7123;0.540744; 0.25457; -1.67393;0.372846; 0.335983; -1.7202;0.262601; 0.18007; -1.635;0.283842; 0.456076; -1.68231;0.262325; 0.0554985; -1.68733
25.7283;0.542336; 0.254735; -1.67419;0.374498; 0.336231; -1.72011;0.264594; 0.180198; -1.63464;0.285386; 0.456248; -1.68191;0.263903; 0.0556833; -1.6875
25.7443;0.543928; 0.254901; -1.67445;0.37615; 0.33648; -1.72002;0.266587; 0.180325; -1.63428;0.286931; 0.456421; -1.68152;0.26548; 0.0558683; -1.68768
25.7603;0.545519; 0.255066; -1.67472;0.377803; 0.336728; -1.71993;0.26858; 0.180451; -1.63391;0.288476; 0.456592; -1.68112;0.267057; 0.0560536; -1.68786
25.7763;0.547111; 0.255233; -1.67498;0.379455; 0.336976; -1.71984;0.270572; 0.180577; -1.63354;0.290021; 0.456763; -1.68072;0.268635; 0.0562392; -1.68804
25.7923;0.548708; 0.2554; -1.67505;0.381104; 0.337224; -1.71971;0.272566; 0.180702; -1.63321;0.291562; 0.456933; -1.68037;0.270209; 0.0564248; -1.68822
25.8083;0.550305; 0.255567; -1.67513;0.382752; 0.337471; -1.71957;0.274561; 0.180826; -1.63289;0.293103; 0.457102; -1.68002;0.271784; 0.0566106; -1.6884
25.8243;0.551902; 0.255734; -1.67521;0.384401; 0.337718; -1.71944;0.276555; 0.18095; -1.63256;0.294644; 0.457271; -1.67967;0.273359; 0.0567968; -1.68859
25.8403;0.553499; 0.255902; -1.67528;0.38605; 0.337965; -1.7193;0.278549; 0.181073; -1.63224;0.296186; 0.457439; -1.67932;0.274934; 0.0569833; -1.68877
25.8563;0.555089; 0.256068; -1.67561;0.387697; 0.338211; -1.71916;0.280543; 0.181195; -1.63188;0.297723; 0.457606; -1.67901;0.276505; 0.0571696; -1.68899
25.8723;0.556679; 0.256236; -1.67593;0.389343; 0.338457; -1.71902;0.282536; 0.181317; -1.63152;0.299261; 0.457773; -1.6787;0.278076; 0.0573562; -1.68922
25.8883;0.558268; 0.256404; -1.67626;0.39099; 0.338703; -1.71889;0.284529; 0.181438; -1.63116;0.300799; 0.45794; -1.6784;0.279647; 0.0575432; -1.68944
25.9043;0.559858; 0.256572; -1.67658;0.392636; 0.338949; -1.71875;0.286523; 0.181558; -1.6308;0.302337; 0.458105; -1.67809;0.281218; 0.0577306; -1.68967
25.9203;0.561456; 0.256742; -1.67655;0.394281; 0.339193; -1.71861;0.288517; 0.181678; -1.63049;0.303872; 0.458271; -1.67778;0.282786; 0.0579181; -1.68989
25.9363;0.563054; 0.256912; -1.67652;0.395925; 0.339438; -1.71847;0.290512; 0.181797; -1.63017;0.305408; 0.458435; -1.67747;0.284354; 0.0581058; -1.69011
25.9523;0.564651; 0.257081; -1.67648;0.397569; 0.339683; -1.71833;0.292507; 0.181915; -1.62986;0.306943; 0.4586; -1.67717;0.285922; 0.058294; -1.69033
25.9683;0.566249; 0.257251; -1.67645;0.399213; 0.339927; -1.7182;0.294502; 0.182033; -1.62955;0.308479; 0.458763; -1.67686;0.287491; 0.0584824; -1.69055
25.9843;0.567844; 0.25742; -1.67631;0.400856; 0.340171; -1.71811;0.296498; 0.18215; -1.62928;0.310012; 0.458926; -1.67655;0.289054; 0.0586707; -1.69076
26.0003;0.569438; 0.257589; -1.67616;0.402499; 0.340414; -1.71801;0.298494; 0.182267; -1.62901;0.311545; 0.459089; -1.67624;0.290617; 0.0588592; -1.69098
26.0163;0.571033; 0.257758; -1.67602;0.404143; 0.340658; -1.71792;0.30049; 0.182383; -1.62874;0.313079; 0.459251; -1.67593;0.292179; 0.0590481; -1.6912
26.0323;0.572628; 0.257926; -1.67588;0.405786; 0.340901; -1.71784;0.302486; 0.182498; -1.62847;0.314612; 0.459413; -1.67562;0.293742; 0.0592373; -1.69141
26.0483;0.574224; 0.258094; -1.67577;0.407425; 0.341144; -1.7177;0.304481; 0.182613; -1.62817;0.316142; 0.459573; -1.67536;0.295303; 0.0594266; -1.69163
26.0643;0.575819; 0.258262; -1.67566;0.409064; 0.341387; -1.71757;0.306476; 0.182727; -1.62786;0.317671; 0.459734; -1.67509;0.296863; 0.0596162; -1.69185
26.0803;0.577415; 0.25843; -1.67555;0.410704; 0.341629; -1.71744;0.308471; 0.182841; -1.62755;0.319201; 0.459893; -1.67482;0.298423; 0.0598062; -1.69207
26.0963;0.579011; 0.258598; -1.67544;0.412343; 0.341871; -1.71731;0.310466; 0.182954; -1.62724;0.320731; 0.460053; -1.67456;0.299984; 0.0599965; -1.69228
26.1123;0.580605; 0.258765; -1.67526;0.413979; 0.342112; -1.71723;0.312461; 0.183067; -1.62693;0.322258; 0.460212; -1.67429;0.30154; 0.0601866; -1.69255
26.1283;0.582199; 0.258932; -1.67508;0.415614; 0.342353; -1.71714;0.314456; 0.183179; -1.62662;0.323786; 0.46037; -1.67402;0.303097; 0.0603772; -1.69281
26.1443;0.583793; 0.259099; -1.6749;0.41725; 0.342594; -1.71706;0.316451; 0.18329; -1.62631;0.325313; 0.460528; -1.67376;0.304653; 0.0605682; -1.69307
26.1603;0.585387; 0.259265; -1.67472;0.418886; 0.342835; -1.71697;0.318447; 0.1834; -1.626;0.32684; 0.460686; -1.67349;0.306209; 0.0607596; -1.69334
26.1763;0.586984; 0.259432; -1.67464;0.420519; 0.343076; -1.71689;0.320442; 0.18351; -1.62569;0.328365; 0.460843; -1.67322;0.307763; 0.0609512; -1.6936
26.1923;0.588581; 0.259598; -1.67457;0.422152; 0.343316; -1.7168;0.322438; 0.18362; -1.62537;0.32989; 0.461; -1.67295;0.309317; 0.0611431; -1.69386
26.2083;0.590178; 0.259764; -1.67449;0.423786; 0.343556; -1.71672;0.324433; 0.183729; -1.62506;0.331415; 0.461156; -1.67269;0.310871; 0.0613354; -1.69413
26.2243;0.591775; 0.259931; -1.67441;0.425419; 0.343796; -1.71663;0.326428; 0.183837; -1.62476;0.33294; 0.461311; -1.67242;0.312424; 0.0615282; -1.69439
26.2403;0.593366; 0.260096; -1.67413;0.427051; 0.344036; -1.7165;0.328425; 0.183944; -1.6245;0.334463; 0.461467; -1.67206;0.313973; 0.0617208; -1.69466
26.2563;0.594957; 0.260261; -1.67383;0.428683; 0.344275; -1.71637;0.330422; 0.184051; -1.62424;0.335986; 0.461621; -1.67171;0.315521; 0.0619137; -1.69492
26.2723;0.596548; 0.260425; -1.67354;0.430315; 0.344514; -1.71624;0.332418; 0.184158; -1.62398;0.337508; 0.461775; -1.67135;0.31707; 0.0621071; -1.69519
26.2883;0.598139; 0.260589; -1.67324;0.431948; 0.344753; -1.71611;0.334415; 0.184264; -1.62372;0.339031; 0.461929; -1.67099;0.318618; 0.0623009; -1.69546
26.3043;0.599737; 0.260753; -1.67327;0.433576; 0.344992; -1.71602;0.336412; 0.18437; -1.62346;0.340551; 0.462081; -1.67063;0.320164; 0.0624948; -1.69572
26.3203;0.601336; 0.260918; -1.67331;0.435205; 0.34523; -1.71593;0.338409; 0.184475; -1.6232;0.342072; 0.462233; -1.67028;0.32171; 0.0626891; -1.69599
26.3363;0.602934; 0.261082; -1.67334;0.436833; 0.345468; -1.71584;0.340405; 0.184579; -1.62294;0.343592; 0.462385; -1.66992;0.323256; 0.0628838; -1.69626
26.3523;0.604532; 0.261246; -1.67337;0.438462; 0.345705; -1.71575;0.342402; 0.184683; -1.62268;0.345113; 0.462536; -1.66956;0.324802; 0.063079; -1.69653
26.3683;0.606128; 0.261411; -1.67347;0.440089; 0.345943; -1.71562;0.344399; 0.184787; -1.62242;0.346632; 0.462686; -1.66925;0.326344; 0.063274; -1.69684
26.3843;0.607724; 0.261575; -1.67358;0.441716; 0.34618; -1.71548;0.346396; 0.18489; -1.62216;0.348151; 0.462836; -1.66894;0.327886; 0.0634696; -1.69715
26.4003;0.609321; 0.26174; -1.67368;0.443344; 0.346417; -1.71535;0.348393; 0.184992; -1.6219;0.34967; 0.462985; -1.66862;0.329427; 0.0636657; -1.69747
26.4163;0.610917; 0.261904; -1.67378;0.444971; 0.346654; -1.71521;0.35039; 0.185094; -1.62164;0.35119; 0.463134; -1.6683;0.330969; 0.0638622; -1.69778
26.4323;0.612514; 0.26207; -1.67385;0.446596; 0.34689; -1.71508;0.352387; 0.185195; -1.62138;0.352706; 0.463282; -1.66799;0.332508; 0.0640589; -1.6981
26.4483;0.614111; 0.262235; -1.67392;0.448221; 0.347126; -1.71494;0.354384; 0.185296; -1.62112;0.354223; 0.46343; -1.66767;0.334047; 0.0642561; -1.69842
26.4643;0.615708; 0.2624; -1.67399;0.449846; 0.347362; -1.7148;0.356381; 0.185397; -1.62086;0.35574; 0.463577; -1.66734;0.335586; 0.0644538; -1.69874
26.4803;0.617305; 0.262566; -1.67406;0.451471; 0.347598; -1.71466;0.358379; 0.185497; -1.6206;0.357257; 0.463724; -1.66702;0.337125; 0.064652; -1.69907
26.4963;0.618904; 0.262731; -1.67402;0.453093; 0.347832; -1.71448;0.360374; 0.185596; -1.62029;0.358772; 0.46387; -1.66666;0.33866; 0.0648503; -1.69943
26.5123;0.620502; 0.262897; -1.67398;0.454714; 0.348067; -1.71429;0.36237; 0.185695; -1.61998;0.360288; 0.464016; -1.66629;0.340195; 0.0650491; -1.6998
26.5283;0.6221; 0.263062; -1.67394;0.456335; 0.348301; -1.7141;0.364366; 0.185793; -1.61967;0.361804; 0.464161; -1.66593;0.34173; 0.0652484; -1.70017
26.5443;0.623698; 0.263228; -1.6739;0.457957; 0.348535; -1.71391;0.366362; 0.18589; -1.61936;0.363319; 0.464305; -1.66557;0.343264; 0.0654484; -1.70054
26.5603;0.625293; 0.263393; -1.67404;0.459575; 0.348768; -1.71372;0.36836; 0.185987; -1.6191;0.364833; 0.464449; -1.66521;0.344795; 0.0656484; -1.70086
26.5763;0.626888; 0.263558; -1.67418;0.461194; 0.349001; -1.71353;0.370357; 0.186083; -1.61883;0.366346; 0.464592; -1.66484;0.346326; 0.0658489; -1.70119
26.5923;0.628483; 0.263724; -1.67432;0.462813; 0.349234; -1.71334;0.372354; 0.186179; -1.61856;0.367859; 0.464734; -1.66449;0.347857; 0.0660499; -1.70151
26.6083;0.630078; 0.263889; -1.67446;0.464432; 0.349466; -1.71315;0.374352; 0.186274; -1.6183;0.369373; 0.464876; -1.66413;0.349388; 0.0662513; -1.70183
26.6243;0.631674; 0.264055; -1.6746;0.466049; 0.349697; -1.71295;0.376348; 0.186369; -1.61799;0.370885; 0.465018; -1.66382;0.350916; 0.066453; -1.70215
26.6403;0.633269; 0.264222; -1.67475;0.467665; 0.349929; -1.71276;0.378344; 0.186463; -1.61767;0.372398; 0.465158; -1.66351;0.352445; 0.0666551; -1.70247
26.6563;0.634864; 0.264388; -1.67489;0.469282; 0.35016; -1.71257;0.38034; 0.186556; -1.61736;0.37391; 0.465299; -1.66319;0.353973; 0.0668578; -1.70279
26.6723;0.636459; 0.264555; -1.67503;0.470899; 0.35039; -1.71238;0.382336; 0.186649; -1.61705;0.375423; 0.465439; -1.66288;0.355501; 0.0670609; -1.70311
26.6884;0.638049; 0.264721; -1.67535;0.472514; 0.35062; -1.71215;0.384334; 0.186741; -1.61677;0.376933; 0.465578; -1.66257;0.357027; 0.0672641; -1.70343
26.7044;0.639638; 0.264888; -1.67567;0.47413; 0.35085; -1.71191;0.386331; 0.186833; -1.6165;0.378443; 0.465717; -1.66225;0.358552; 0.0674679; -1.70375
26.7204;0.641228; 0.265056; -1.67599;0.475746; 0.35108; -1.71168;0.388329; 0.186924; -1.61623;0.379954; 0.465855; -1.66194;0.360078; 0.0676721; -1.70406
26.7364;0.642818; 0.265224; -1.67631;0.477361; 0.351309; -1.71145;0.390327; 0.187015; -1.61596;0.381464; 0.465993; -1.66162;0.361603; 0.0678768; -1.70437
26.7524;0.64441; 0.265392; -1.67657;0.478974; 0.351537; -1.71126;0.392323; 0.187105; -1.61565;0.382973; 0.46613; -1.66135;0.363125; 0.0680815; -1.70473
26.7684;0.646002; 0.265562; -1.67682;0.480586; 0.351765; -1.71108;0.394319; 0.187194; -1.61533;0.384483; 0.466267; -1.66107;0.364647; 0.0682867; -1.70509
26.7844;0.647593; 0.265731; -1.67707;0.482198; 0.351992; -1.7109;0.396316; 0.187283; -1.61501;0.385992; 0.466403; -1.6608;0.366168; 0.0684925; -1.70545
26.8004;0.649185; 0.265901; -1.67732;0.48381; 0.352219; -1.71071;0.398312; 0.187371; -1.6147;0.387501; 0.466539; -1.66053;0.36769; 0.0686988; -1.7058
26.8164;0.650781; 0.266072; -1.6774;0.48542; 0.352446; -1.71053;0.400308; 0.187458; -1.61438;0.389009; 0.466675; -1.66022;0.369208; 0.0689054; -1.70616
26.8324;0.652378; 0.266243; -1.67747;0.48703; 0.352672; -1.71035;0.402305; 0.187545; -1.61406;0.390517; 0.46681; -1.65991;0.370727; 0.0691124; -1.70652
26.8484;0.653975; 0.266414; -1.67755;0.48864; 0.352898; -1.71017;0.404301; 0.187631; -1.61375;0.392025; 0.466944; -1.6596;0.372246; 0.0693201; -1.70687
26.8644;0.655571; 0.266585; -1.67762;0.49025; 0.353124; -1.70999;0.406298; 0.187717; -1.61343;0.393533; 0.467078; -1.65929;0.373765; 0.0695282; -1.70723
26.8804;0.657166; 0.266756; -1.67748;0.491857; 0.353349; -1.7098;0.408295; 0.187802; -1.61316;0.39504; 0.467212; -1.65902;0.375281; 0.0697366; -1.70759
26.8964;0.65876; 0.266927; -1.67734;0.493465; 0.353574; -1.70962;0.410293; 0.187886; -1.61289;0.396547; 0.467345; -1.65876;0.376797; 0.0699455; -1.70794
26.9124;0.660355; 0.267098; -1.6772;0.495073; 0.353798; -1.70944;0.412291; 0.18797; -1.61261;0.398054; 0.467478; -1.6585;0.378313; 0.0701549; -1.7083
26.9284;0.661949; 0.267268; -1.67706;0.49668; 0.354023; -1.70926;0.414289; 0.188054; -1.61234;0.399561; 0.46761; -1.65823;0.379829; 0.0703649; -1.70865
26.9444;0.66354; 0.267438; -1.67735;0.498285; 0.354246; -1.70908;0.416288; 0.188137; -1.61212;0.401066; 0.467742; -1.65797;0.381343; 0.0705753; -1.70905
26.9604;0.665131; 0.267608; -1.67764;0.499891; 0.354469; -1.70891;0.418287; 0.188219; -1.61189;0.40257; 0.467873; -1.65771;0.382858; 0.0707862; -1.70945
26.9764;0.666721; 0.267778; -1.67793;0.501496; 0.354692; -1.70873;0.420286; 0.188301; -1.61167;0.404075; 0.468004; -1.65744;0.384372; 0.0709978; -1.70985
26.9924;0.668311; 0.26795; -1.67822;0.503101; 0.354915; -1.70855;0.422285; 0.188382; -1.61144;0.405579; 0.468134; -1.65718;0.385887; 0.07121; -1.71025
27.0084;0.669906; 0.268122; -1.67809;0.504703; 0.355137; -1.70842;0.424283; 0.188464; -1.61117;0.407084; 0.468265; -1.65692;0.3874; 0.0714226; -1.71061
27.0244;0.6715; 0.268293; -1.67795;0.506305; 0.355359; -1.70828;0.426281; 0.188544; -1.61091;0.408589; 0.468394; -1.65665;0.388913; 0.0716358; -1.71097
27.0404;0.673095; 0.268465; -1.67781;0.507906; 0.35558; -1.70814;0.428279; 0.188624; -1.61064;0.410094; 0.468524; -1.65639;0.390426; 0.0718495; -1.71133
27.0564;0.674689; 0.268636; -1.67767;0.509508; 0.355802; -1.70801;0.430276; 0.188703; -1.61037;0.411599; 0.468653; -1.65613;0.391939; 0.0720637; -1.71168
27.0724;0.676286; 0.268808; -1.67761;0.511108; 0.356022; -1.70787;0.432274; 0.188782; -1.61011;0.413101; 0.468781; -1.65586;0.39345; 0.0722782; -1.71204
27.0884;0.677882; 0.268979; -1.67754;0.512707; 0.356243; -1.70773;0.434272; 0.188861; -1.60984;0.414603; 0.468909; -1.6556;0.39496; 0.0724932; -1.7124
27.1044;0.679479; 0.26915; -1.67747;0.514307; 0.356463; -1.70759;0.43627; 0.188939; -1.60958;0.416106; 0.469036; -1.65534;0.39647; 0.0727087; -1.71276
27.1204;0.681075; 0.269321; -1.6774;0.515906; 0.356683; -1.70745;0.438268; 0.189016; -1.60931;0.417608; 0.469164; -1.65507;0.397981; 0.0729248; -1.71312
27.1364;0.682667; 0.269491; -1.67716;0.517505; 0.356903; -1.70727;0.440266; 0.189093; -1.60905;0.419111; 0.46929; -1.65481;0.39949; 0.0731412; -1.71343
27.1524;0.684258; 0.269661; -1.67691;0.519103; 0.357122; -1.70709;0.442264; 0.189169; -1.60879;0.420613; 0.469417; -1.65455;0.400998; 0.0733581; -1.71375
27.1684;0.68585; 0.26983; -1.67666;0.520702; 0.357341; -1.70691;0.444262; 0.189245; -1.60852;0.422116; 0.469543; -1.65428;0.402507; 0.0735755; -1.71406
27.1844;0.687442; 0.269999; -1.67642;0.5223; 0.35756; -1.70672;0.44626; 0.18932; -1.60826;0.423619; 0.469668; -1.65402;0.404016; 0.0737933; -1.71437
27.2004;0.689033; 0.270168; -1.67667;0.523896; 0.357778; -1.70654;0.448259; 0.189395; -1.608;0.42512; 0.469793; -1.6538;0.405523; 0.0740114; -1.71472
27.2164;0.690625; 0.270337; -1.67692;0.525492; 0.357996; -1.70636;0.450257; 0.189469; -1.60774;0.426622; 0.469918; -1.65358;0.40703; 0.0742301; -1.71508
27.2324;0.692217; 0.270506; -1.67717;0.527089; 0.358214; -1.70618;0.452255; 0.189542; -1.60748;0.428123; 0.470043; -1.65336;0.408537; 0.0744493; -1.71543
27.2484;0.693808; 0.270676; -1.67742;0.528685; 0.358431; -1.706;0.454253; 0.189615; -1.60722;0.429625; 0.470167; -1.65314;0.410044; 0.074669; -1.71578
27.2644;0.695394; 0.270846; -1.67697;0.530277; 0.358647; -1.70578;0.456253; 0.189688; -1.607;0.431125; 0.47029; -1.65288;0.41155; 0.0748891; -1.71609
27.2804;0.696979; 0.271015; -1.67651;0.531869; 0.358864; -1.70556;0.458252; 0.18976; -1.60679;0.432625; 0.470414; -1.65261;0.413056; 0.0751096; -1.7164
27.2964;0.698565; 0.271183; -1.67605;0.533462; 0.359079; -1.70534;0.460252; 0.189832; -1.60657;0.434126; 0.470536; -1.65235;0.414561; 0.0753306; -1.7167
27.3124;0.700151; 0.271351; -1.67559;0.535054; 0.359295; -1.70512;0.462251; 0.189903; -1.60636;0.435626; 0.470659; -1.65208;0.416067; 0.0755521; -1.71701
27.3284;0.701738; 0.271517; -1.67516;0.536644; 0.359509; -1.7049;0.464251; 0.189974; -1.60614;0.437125; 0.470781; -1.65186;0.417571; 0.0757738; -1.71727
27.3444;0.703325; 0.271683; -1.67473;0.538234; 0.359724; -1.70469;0.46625; 0.190045; -1.60593;0.438625; 0.470903; -1.65164;0.419075; 0.0759959; -1.71753
27.3604;0.704912; 0.271849; -1.67431;0.539825; 0.359938; -1.70447;0.46825; 0.190115; -1.60571;0.440124; 0.471024; -1.65142;0.420579; 0.0762184; -1.71779
27.3764;0.706499; 0.272013; -1.67388;0.541415; 0.360152; -1.70425;0.470249; 0.190185; -1.6055;0.441623; 0.471145; -1.65119;0.422083; 0.0764413; -1.71805
27.3924;0.708087; 0.272177; -1.67348;0.543002; 0.360365; -1.70404;0.472248; 0.190254; -1.60524;0.443123; 0.471265; -1.65097;0.423584; 0.0766642; -1.71831
27.4084;0.709675; 0.272341; -1.67309;0.54459; 0.360577; -1.70382;0.474246; 0.190323; -1.60498;0.444622; 0.471386; -1.65075;0.425086; 0.0768875; -1.71857
27.4244;0.711263; 0.272504; -1.6727;0.546178; 0.36079; -1.7036;0.476245; 0.190391; -1.60471;0.446121; 0.471506; -1.65053;0.426587; 0.0771112; -1.71884
27.4404;0.712852; 0.272666; -1.6723;0.547766; 0.361002; -1.70338;0.478243; 0.190458; -1.60445;0.447621; 0.471625; -1.65031;0.428088; 0.0773352; -1.7191
27.4564;0.714449; 0.272828; -1.67237;0.549351; 0.361213; -1.70316;0.480243; 0.190525; -1.60424;0.44912; 0.471745; -1.65008;0.429591; 0.0775599; -1.71932
27.4724;0.716047; 0.272991; -1.67244;0.550937; 0.361424; -1.70295;0.482243; 0.190592; -1.60402;0.45062; 0.471864; -1.64986;0.431093; 0.0777848; -1.71954
27.4884;0.717644; 0.273154; -1.67251;0.552522; 0.361634; -1.70273;0.484243; 0.190658; -1.6038;0.452119; 0.471982; -1.64964;0.432595; 0.0780101; -1.71976
27.5044;0.719241; 0.273317; -1.67258;0.554108; 0.361845; -1.70251;0.486242; 0.190724; -1.60358;0.453619; 0.472101; -1.64941;0.434098; 0.0782357; -1.71998
27.5204;0.720839; 0.27348; -1.67265;0.555693; 0.362055; -1.70229;0.488242; 0.19079; -1.60336;0.45512; 0.472219; -1.64915;0.4356; 0.0784617; -1.7202
27.5364;0.722436; 0.273643; -1.67272;0.557279; 0.362264; -1.70207;0.490242; 0.190855; -1.60314;0.45662; 0.472337; -1.64888;0.437102; 0.0786879; -1.72042
27.5524;0.724033; 0.273806; -1.67279;0.558865; 0.362473; -1.70185;0.492242; 0.190919; -1.60292;0.458121; 0.472454; -1.64861;0.438604; 0.0789145; -1.72064
27.5684;0.725631; 0.27397; -1.67286;0.56045; 0.362682; -1.70163;0.494242; 0.190983; -1.6027;0.459622; 0.472571; -1.64834;0.440106; 0.0791415; -1.72086
27.5844;0.727225; 0.274133; -1.67303;0.562035; 0.36289; -1.70136;0.496242; 0.191047; -1.60248;0.461124; 0.472687; -1.64803;0.441611; 0.0793691; -1.72108
27.6004;0.728819; 0.274297; -1.67321;0.563619; 0.363098; -1.7011;0.498242; 0.19111; -1.60225;0.462626; 0.472803; -1.64772;0.443116; 0.079597; -1.7213
27.6164;0.730414; 0.27446; -1.67338;0.565204; 0.363306; -1.70083;0.500241; 0.191173; -1.60203;0.464129; 0.472919; -1.6474;0.44462; 0.0798253; -1.72153
27.6324;0.732008; 0.274625; -1.67356;0.566789; 0.363513; -1.70056;0.502241; 0.191235; -1.60181;0.465631; 0.473034; -1.64709;0.446124; 0.080054; -1.72175
27.6484;0.733607; 0.27479; -1.67356;0.568372; 0.363719; -1.70025;0.504241; 0.191297; -1.60158;0.467134; 0.473149; -1.64682;0.44763; 0.0802831; -1.72193
27.6644;0.735206; 0.274955; -1.67355;0.569956; 0.363925; -1.69994;0.506241; 0.191358; -1.60136;0.468638; 0.473263; -1.64655;0.449135; 0.0805125; -1.72211
27.6804;0.736805; 0.27512; -1.67355;0.57154; 0.364131; -1.69963;0.508241; 0.191419; -1.60113;0.470141; 0.473377; -1.64628;0.450641; 0.0807422; -1.72229
27.6964;0.738405; 0.275285; -1.67355;0.573123; 0.364336; -1.69931;0.510241; 0.19148; -1.6009;0.471645; 0.47349; -1.64601;0.452146; 0.0809722; -1.72247
27.7124;0.739992; 0.275448; -1.67397;0.574706; 0.36454; -1.69904;0.512241; 0.19154; -1.60068;0.47315; 0.473604; -1.6457;0.453653; 0.0812026; -1.72261
27.7284;0.741579; 0.275613; -1.67439;0.576288; 0.364744; -1.69877;0.514241; 0.1916; -1.60045;0.474655; 0.473716; -1.64539;0.455159; 0.0814332; -1.72275
27.7444;0.743166; 0.275778; -1.67481;0.577871; 0.364947; -1.6985;0.516241; 0.191659; -1.60022;0.476159; 0.473829; -1.64508;0.456666; 0.081664; -1.72289
27.7604;0.744753; 0.275944; -1.67523;0.579454; 0.36515; -1.69823;0.518241; 0.191717; -1.6;0.477664; 0.47394; -1.64476;0.458172; 0.081895; -1.72303
27.7764;0.746338; 0.27611; -1.67572;0.581035; 0.365353; -1.69791;0.520242; 0.191776; -1.59981;0.479169; 0.474052; -1.64445;0.45968; 0.0821265; -1.72313
27.7924;0.747923; 0.276277; -1.67622;0.582616; 0.365555; -1.69758;0.522244; 0.191834; -1.59963;0.480674; 0.474163; -1.64413;0.461188; 0.082358; -1.72322
27.8084;0.749507; 0.276445; -1.67671;0.584198; 0.365756; -1.69726;0.524245; 0.191891; -1.59944;0.482179; 0.474273; -1.64382;0.462695; 0.0825897; -1.72332
27.8244;0.751092; 0.276614; -1.67721;0.585779; 0.365957; -1.69694;0.526246; 0.191948; -1.59926;0.483684; 0.474383; -1.6435;0.464203; 0.0828215; -1.72342
27.8404;0.752687; 0.276785; -1.67735;0.587358; 0.366157; -1.69661;0.528247; 0.192005; -1.59908;0.485189; 0.474492; -1.64327;0.465712; 0.0830537; -1.72346
